2025-12-15_17-27-38,0,Main.java:2025-12-15_17-27-38
2025-12-15_17-28-05,0,Main.java:2025-12-15_17-28-05
2025-12-15_17-28-50,0,Main.java:2025-12-15_17-28-50
2025-12-15_17-29-01,0,Main.java:2025-12-15_17-29-01
2025-12-15_17-29-16,0,Main.java:2025-12-15_17-29-16
2025-12-15_17-30-12,0,Main.java:2025-12-15_17-30-12
2025-12-15_17-30-49,33,Main.java:2025-12-15_17-30-49
2025-12-15_17-32-27,100,Main.java:2025-12-15_17-32-27
